Bedford,Date,Station,Latitude,Longitude,Depth,density (CTD S & Lab T),CTD_Temp1,CTD_Temp2,CTD_Salt1,CTD_Salt2,TOxN to submit umol/l,TOxN to submit umol/kg,TOxN_Flag,Si_to submit umol/l,Si_to submit umol/kg,Silicate_Flag,Nitrite umol/l,Nitrite umol/kg,Nitrite_Flag,Phosphate_MI umol/l,Phosphate umol/kg,Phosphate_Flag,Nitrate umol/l,Nitrate umol/kg,Nitrate_Flag,,,,,
101119,19/05/2017,58,48.67433333,-15.2075,1498.943,1024.745546,4.4263,4.4276,34.9771,34.9784,17.68,17.25,2,9.84,9.60,2,<0.01,<0.01,2,1.21,1.18,2,17.67,17.24,2,,,,,
101120,19/05/2017,58,48.67433333,-15.2075,1197.608,1024.865543,5.842,5.8461,35.1344,35.1357,18.34,17.90,2,10.68,10.42,2,<0.01,<0.01,2,1.23,1.20,2,18.33,17.89,2,,,,,
101121,19/05/2017,58,48.67433333,-15.2075,848.801,1025.124034,9.0986,9.0981,35.4732,35.4735,17.74,17.31,2,10.17,9.92,2,<0.01,<0.01,2,1.17,1.14,2,17.73,17.30,2,,,,,
101122,19/05/2017,58,48.67433333,-15.2075,697.549,1025.095954,9.7792,9.78,35.4364,35.4372,16.32,15.92,2,7.84,7.64,2,<0.01,<0.01,2,1.06,1.04,2,16.31,15.91,2,,,,,
101123,19/05/2017,58,48.67433333,-15.2075,499.468,1025.060246,10.3735,10.3767,35.3896,35.3913,13.46,13.13,2,6.11,5.96,2,<0.01,<0.01,2,0.87,0.85,2,13.45,13.13,2,,,,,
101124,19/05/2017,58,48.67433333,-15.2075,299.761,1025.042773,10.6785,10.6777,35.3667,35.3681,10.72,10.46,2,4.19,4.08,2,<0.01,<0.01,2,0.71,0.69,2,10.71,10.45,2,,,,,
101125,19/05/2017,58,48.67433333,-15.2075,200.151,1025.134411,11.3255,11.3249,35.4868,35.4881,9.01,8.79,2,3.19,3.11,2,<0.01,<0.01,2,0.59,0.58,2,9.00,8.78,2,,,,,
101126,19/05/2017,58,48.67433333,-15.2075,99.458,1025.115411,11.4927,11.4951,35.4619,35.4635,9.37,9.14,2,3.22,3.14,2,0.05,0.05,2,0.62,0.60,2,9.32,9.09,2,,,,,
101127,19/05/2017,58,48.67433333,-15.2075,60.611,1025.129756,12.4312,12.4296,35.4807,35.4818,4.33,4.22,2,<0.38,<0.38,2,0.11,0.11,2,0.30,0.30,2,4.22,4.11,2,,,,,
101128,19/05/2017,58,48.67433333,-15.2075,34.914,1025.136166,12.5702,12.5698,35.4891,35.4903,3.87,3.78,2,<0.38,<0.38,2,0.12,0.12,2,0.29,0.28,2,3.75,3.66,2,,,,,
101129,19/05/2017,58,48.67433333,-15.2075,9.737,1025.137005,12.6197,12.6175,35.4902,35.4914,3.99,3.89,2,<0.38,<0.38,2,0.08,0.08,2,0.31,0.30,2,3.91,3.81,2,,,,,
101130,19/05/2017,59,48.781,-14.46733333,4621.49,1024.688336,2.5254,2.5259,34.9021,34.9011,22.62,22.07,2,46.69,45.56,2,<0.01,<0.01,2,1.55,1.51,2,22.61,22.06,2,,,,,
101131,19/05/2017,59,48.781,-14.46733333,4500.065,1024.689098,2.5192,2.52,34.9031,34.9024,22.76,22.21,2,46.09,44.98,2,<0.01,<0.01,2,1.57,1.53,2,22.75,22.20,2,,,,,
101132,19/05/2017,59,48.781,-14.46733333,4199.222,1024.691692,2.5146,2.5151,34.9065,34.906,23.10,22.55,2,45.06,43.97,2,<0.01,<0.01,2,1.57,1.53,2,23.09,22.54,2,,,,,
101133,19/05/2017,59,48.781,-14.46733333,3899.578,1024.695658,2.532,2.533,34.9117,34.9115,22.26,21.72,2,44.89,43.80,2,<0.01,<0.01,2,1.57,1.54,2,22.25,21.71,2,,,,,
101134,19/05/2017,59,48.781,-14.46733333,3599.757,1024.700846,2.572,2.5723,34.9185,34.9183,22.84,22.28,2,41.37,40.37,2,0.05,0.05,2,1.53,1.49,2,22.79,22.24,2,,,,,
101135,19/05/2017,59,48.781,-14.46733333,3299.64,1024.708397,2.6593,2.6598,34.9284,34.9284,22.43,21.89,2,37.71,36.80,2,<0.04,<0.04,2,1.44,1.41,2,22.39,21.85,2,,,,,
101136,19/05/2017,59,48.781,-14.46733333,3000.498,1024.716941,2.7967,2.797,34.9396,34.9397,21.47,20.95,2,32.53,31.74,3,<0.01,<0.01,2,1.36,1.32,3,21.46,20.94,2,,,,,
101137,19/05/2017,59,48.781,-14.46733333,2698.515,1024.721594,2.9924,2.992,34.9457,34.9461,19.51,19.04,2,26.55,25.91,2,<0.01,<0.01,2,1.34,1.31,2,19.50,19.03,2,,,,,
101138,19/05/2017,59,48.781,-14.46733333,2500.336,1024.719,3.1207,3.1212,34.9423,34.9427,19.22,18.75,2,20.97,20.46,2,<0.01,<0.01,2,1.29,1.26,2,19.21,18.74,2,,,,,
101139,19/05/2017,59,48.781,-14.46733333,2288.284,1024.712669,3.2754,3.2757,34.934,34.9344,17.59,17.17,2,15.38,15.01,2,<0.01,<0.01,2,1.22,1.19,2,17.58,17.16,2,,,,,
101140,19/05/2017,59,48.781,-14.46733333,2098.88,1024.708702,3.4801,3.4804,34.9288,34.9295,18.18,17.74,2,13.11,12.79,2,<0.01,<0.01,2,1.22,1.19,2,18.17,17.73,2,,,,,
101141,19/05/2017,59,48.781,-14.46733333,1900.047,1024.711296,3.7287,3.7284,34.9322,34.9328,17.99,17.55,2,12.36,12.07,2,<0.01,<0.01,2,1.22,1.19,2,17.98,17.54,2,,,,,
101142,19/05/2017,59,48.781,-14.46733333,1699.861,1024.710991,3.9423,3.9422,34.9318,34.9326,18.06,17.63,2,10.62,10.36,2,<0.01,<0.01,2,1.20,1.17,2,18.05,17.62,2,,,,,
101143,19/05/2017,59,48.781,-14.46733333,1499.756,1024.720144,4.2134,4.2179,34.9438,34.9451,17.43,17.01,2,9.78,9.54,2,<0.01,<0.01,2,1.18,1.16,2,17.42,17.00,2,,,,,
101144,19/05/2017,59,48.781,-14.46733333,1299.245,1024.780865,4.8879,4.8913,35.0234,35.0245,18.15,17.71,2,10.36,10.11,2,<0.01,<0.01,2,1.20,1.17,2,18.14,17.70,2,,,,,
101145,19/05/2017,59,48.781,-14.46733333,1099.462,1024.902086,6.2272,6.2291,35.1823,35.1831,18.47,18.02,2,8.93,8.71,2,<0.01,<0.01,2,1.24,1.21,2,18.46,18.01,2,,,,,
101146,19/05/2017,59,48.781,-14.46733333,899.259,1025.019884,7.8496,7.8491,35.3367,35.3381,18.57,18.11,2,10.15,9.90,2,<0.01,<0.01,2,1.21,1.18,2,18.56,18.10,2,,,,,
101147,19/05/2017,59,48.781,-14.46733333,701.102,1025.046817,9.2251,9.2182,35.372,35.3708,17.24,16.82,2,10.30,10.05,2,<0.01,<0.01,2,1.12,1.10,2,17.23,16.81,2,,,,,
101148,19/05/2017,59,48.781,-14.46733333,501.375,1025.061696,10.3096,10.3091,35.3915,35.3923,13.61,13.27,2,6.40,6.24,3,<0.01,<0.01,2,0.87,0.85,2,13.60,13.26,2,,,,,
101149,19/05/2017,59,48.781,-14.46733333,349.84,1025.029421,10.4771,10.4761,35.3492,35.3505,12.01,11.72,2,5.30,5.17,2,<0.01,<0.01,2,0.77,0.75,2,12.00,11.71,2,,,,,
101150,19/05/2017,59,48.781,-14.46733333,199.949,1025.132885,11.3067,11.3071,35.4848,35.4857,8.61,8.40,2,2.72,2.65,2,0.07,0.07,2,0.57,0.55,2,8.55,8.34,2,,,,,
101151,19/05/2017,59,48.781,-14.46733333,100.216,1025.116098,11.3584,11.3558,35.4628,35.4639,8.95,8.73,2,2.98,2.90,2,0.14,0.13,2,0.58,0.56,2,8.82,8.60,2,,,,,
101152,19/05/2017,59,48.781,-14.46733333,50.601,1025.121287,11.7867,11.7836,35.4696,35.4716,4.83,4.71,2,0.58,0.56,2,0.22,0.21,2,0.41,0.40,2,4.61,4.50,2,,,,,
101153,19/05/2017,59,48.781,-14.46733333,9.186,1025.118616,12.512,12.5139,35.4661,35.4672,3.27,3.18,2,<0.03,<0.03,2,0.14,0.14,2,0.27,0.26,2,3.12,3.05,2,,,,,
101154,19/05/2017,60,48.8895,-13.72333333,4494.751,1024.688565,2.5132,2.5138,34.9024,34.9018,21.99,21.46,2,44.94,43.86,2,<0.01,<0.01,2,1.56,1.52,2,21.98,21.45,2,,,,,
101156,19/05/2017,60,48.8895,-13.72333333,4300.8,1024.689251,2.4956,2.4962,34.9033,34.9029,22.66,22.11,2,47.19,46.05,2,<0.01,<0.01,2,1.57,1.54,2,22.65,22.10,2,,,,,
101157,19/05/2017,60,48.8895,-13.72333333,4199.496,1024.689785,2.4891,2.4896,34.904,34.9037,21.11,20.60,2,43.36,42.31,2,<0.01,<0.01,2,1.58,1.54,2,21.10,20.59,2,,,,,
101158,19/05/2017,60,48.8895,-13.72333333,3849.746,1024.69337,2.4938,2.4945,34.9087,34.9086,21.56,21.04,2,44.62,43.55,2,<0.01,<0.01,2,1.56,1.53,2,21.55,21.04,2,,,,,
101159,19/05/2017,60,48.8895,-13.72333333,3490.926,1024.69932,2.535,2.5357,34.9165,34.9167,20.64,20.14,2,40.23,39.26,2,<0.04,<0.04,2,1.57,1.54,2,20.60,20.10,2,,,,,
101160,19/05/2017,60,48.8895,-13.72333333,3249.288,1024.704888,2.6004,2.6013,34.9238,34.9244,20.94,20.44,2,39.96,39.00,2,<0.01,<0.01,2,1.53,1.49,2,20.93,20.43,2,,,,,
101161,19/05/2017,60,48.8895,-13.72333333,2998.916,1024.710381,2.6714,2.6719,34.931,34.9316,19.67,19.20,2,34.40,33.57,2,<0.01,<0.01,2,1.48,1.44,2,19.66,19.19,2,,,,,
101162,19/05/2017,60,48.8895,-13.72333333,2750.481,1024.717856,2.7882,2.7884,34.9408,34.9412,19.73,19.25,2,32.34,31.56,2,<0.04,<0.04,2,1.43,1.39,2,19.69,19.21,2,,,,,
101163,19/05/2017,60,48.8895,-13.72333333,2499.399,1024.721212,2.9092,2.9088,34.9452,34.9459,18.63,18.18,2,26.73,26.09,2,<0.01,<0.01,2,1.34,1.31,2,18.62,18.17,2,,,,,
101164,19/05/2017,60,48.8895,-13.72333333,2250.54,1024.71961,3.0613,3.0614,34.9431,34.9439,18.22,17.78,2,23.10,22.55,2,<0.01,<0.01,2,1.28,1.25,2,18.21,17.77,2,,,,,
101165,19/05/2017,60,48.8895,-13.72333333,1999.671,1024.711677,3.4051,3.4054,34.9327,34.9335,17.14,16.73,2,14.96,14.60,2,<0.01,<0.01,2,1.19,1.16,2,17.13,16.72,2,,,,,
101166,19/05/2017,60,48.8895,-13.72333333,1751.226,1024.725026,3.879,3.8788,34.9502,34.9513,17.80,17.37,2,13.86,13.53,2,<0.01,<0.01,2,1.19,1.16,2,17.79,17.36,2,,,,,
101167,19/05/2017,60,48.8895,-13.72333333,1499.565,1024.749589,4.4485,4.456,34.9824,34.9842,17.55,17.13,2,11.86,11.57,2,<0.01,<0.01,2,1.18,1.15,2,17.54,17.12,2,,,,,
101168,19/05/2017,60,48.8895,-13.72333333,1250.424,1024.881259,5.8558,5.8659,35.155,35.1562,18.34,17.89,2,12.50,12.20,2,<0.01,<0.01,2,1.21,1.18,2,18.33,17.88,2,,,,,
101169,19/05/2017,60,48.8895,-13.72333333,999.47,1025.070165,7.804,7.8008,35.4026,35.4013,17.80,17.37,2,11.80,11.51,2,<0.04,<0.04,2,1.19,1.16,2,17.76,17.33,2,,,,,
101170,19/05/2017,60,48.8895,-13.72333333,750.279,1025.07398,9.2016,9.2451,35.4076,35.4129,17.29,16.87,2,10.41,10.16,2,<0.04,<0.04,2,1.12,1.09,2,17.25,16.83,2,,,,,
101171,19/05/2017,60,48.8895,-13.72333333,501.066,1025.091987,10.4644,10.4637,35.4312,35.4336,13.04,12.72,2,5.67,5.53,2,<0.01,<0.01,2,0.83,0.81,2,13.03,12.71,2,,,,,
101172,19/05/2017,60,48.8895,-13.72333333,375.317,1025.054752,10.5683,10.5652,35.3824,35.383,12.47,12.16,2,5.38,5.25,2,<0.04,<0.04,2,0.79,0.77,2,12.43,12.12,2,,,,,
101173,19/05/2017,60,48.8895,-13.72333333,249.193,1025.106026,11.1168,11.1224,35.4496,35.4518,9.39,9.16,2,3.23,3.15,2,<0.04,<0.04,2,0.61,0.60,2,9.35,9.12,2,,,,,
101174,19/05/2017,60,48.8895,-13.72333333,99.7,1025.117319,11.3527,11.3505,35.4644,35.4662,9.25,9.02,2,3.12,3.04,2,0.15,0.14,2,0.58,0.57,2,9.11,8.88,2,,,,,
101175,19/05/2017,60,48.8895,-13.72333333,61.299,1025.145856,12.103,12.0985,35.5018,35.5041,4.48,4.37,2,0.57,0.55,2,0.22,0.21,2,0.37,0.36,2,4.26,4.16,2,,,,,
101176,19/05/2017,60,48.8895,-13.72333333,34.491,1025.129375,12.5277,12.5297,35.4802,35.4815,3.81,3.71,2,<0.38,<0.38,2,0.14,0.13,2,0.28,0.27,2,3.67,3.58,2,,,,,
101177,19/05/2017,60,48.8895,-13.72333333,10.631,1025.129909,12.631,12.6287,35.4809,35.4817,3.36,3.28,2,<0.38,<0.38,2,0.09,0.08,2,0.25,0.25,2,3.27,3.19,2,,,,,
101178,20/05/2017,61,48.98283333,-12.98166667,2543.763,1024.719687,3.0007,3.0005,34.9432,34.944,19.40,18.93,2,27.25,26.59,2,<0.01,<0.01,2,1.33,1.29,2,19.39,18.92,2,,,,,
101179,20/05/2017,61,48.98283333,-12.98166667,2460.368,1024.719305,3.0543,3.0527,34.9427,34.9436,18.10,17.66,2,23.55,22.98,2,<0.01,<0.01,2,1.30,1.26,2,18.09,17.65,2,,,,,
101180,20/05/2017,61,48.98283333,-12.98166667,2360.139,1024.720144,3.1635,3.1638,34.9438,34.9445,18.39,17.95,2,22.15,21.61,2,<0.01,<0.01,2,1.27,1.24,2,18.38,17.94,2,,,,,
101181,20/05/2017,61,48.98283333,-12.98166667,1999.098,1024.708397,3.554,3.5546,34.9284,34.9294,16.25,15.85,2,12.32,12.02,2,<0.01,<0.01,2,1.14,1.11,2,16.24,15.84,2,,,,,
101182,20/05/2017,61,48.98283333,-12.98166667,1800.933,1024.710304,3.7813,3.7817,34.9309,34.9321,16.83,16.43,2,11.72,11.44,2,<0.01,<0.01,2,1.15,1.13,2,16.82,16.42,2,,,,,
101183,20/05/2017,61,48.98283333,-12.98166667,1598.765,1024.721212,4.1018,4.1017,34.9452,34.9465,16.63,16.23,2,10.85,10.59,2,<0.01,<0.01,2,1.14,1.11,2,16.62,16.22,2,,,,,
101184,20/05/2017,61,48.98283333,-12.98166667,1398.661,1024.761642,4.6581,4.6653,34.9982,35.0009,16.94,16.54,2,10.74,10.48,2,<0.01,<0.01,2,1.16,1.13,2,16.93,16.53,2,,,,,
101185,20/05/2017,61,48.98283333,-12.98166667,1299.733,1024.80131,5.1237,5.1165,35.0502,35.0503,17.99,17.56,2,11.77,11.49,2,<0.01,<0.01,2,1.18,1.15,2,17.98,17.55,2,,,,,
101186,20/05/2017,61,48.98283333,-12.98166667,1200.212,1024.978074,6.6515,6.6573,35.2819,35.2823,17.57,17.14,2,11.36,11.09,2,<0.01,<0.01,2,1.18,1.15,2,17.56,17.13,2,,,,,
101187,20/05/2017,61,48.98283333,-12.98166667,1099.232,1025.068334,7.4773,7.4805,35.4002,35.4013,18.15,17.70,2,12.34,12.04,2,<0.01,<0.01,2,1.18,1.15,2,18.14,17.69,2,,,,,
101188,20/05/2017,61,48.98283333,-12.98166667,1000.406,1025.117166,8.1009,8.0994,35.4642,35.4642,18.06,17.62,2,12.03,11.73,2,<0.01,<0.01,2,1.17,1.14,2,18.05,17.61,2,,,,,
101189,20/05/2017,61,48.98283333,-12.98166667,900.742,1025.15486,8.8216,8.8177,35.5136,35.5135,16.99,16.58,2,10.38,10.13,2,<0.01,<0.01,2,1.15,1.12,2,16.98,16.57,2,,,,,
101190,20/05/2017,61,48.98283333,-12.98166667,844.472,1025.178133,9.2933,9.2948,35.5441,35.5458,17.16,16.74,2,10.20,9.95,2,<0.01,<0.01,2,1.13,1.10,2,17.15,16.73,2,,,,,
101191,20/05/2017,61,48.98283333,-12.98166667,701.739,1024.954423,8.6947,8.6932,35.2509,35.2532,17.25,16.83,2,9.26,9.04,2,<0.01,<0.01,2,1.16,1.14,2,17.24,16.82,2,,,,,
101192,20/05/2017,61,48.98283333,-12.98166667,600.634,1025.041247,9.8312,9.8406,35.3647,35.3671,15.51,15.13,2,7.77,7.58,2,<0.01,<0.01,2,1.02,0.99,2,15.50,15.12,2,,,,,
101193,20/05/2017,61,48.98283333,-12.98166667,501.672,1025.116632,10.6795,10.6794,35.4635,35.4645,12.49,12.18,2,4.61,4.50,2,<0.04,<0.04,2,0.80,0.78,2,12.45,12.14,2,,,,,
101194,20/05/2017,61,48.98283333,-12.98166667,399.361,1025.132885,11.0158,11.0173,35.4848,35.4871,11.26,10.98,2,4.01,3.91,2,<0.04,<0.04,2,0.72,0.70,2,11.22,10.94,2,,,,,
101195,20/05/2017,61,48.98283333,-12.98166667,325.316,1025.055515,10.7418,10.7407,35.3834,35.3856,10.83,10.57,2,4.13,4.03,2,<0.04,<0.04,2,0.69,0.67,2,10.79,10.53,2,,,,,
101196,20/05/2017,61,48.98283333,-12.98166667,250.718,1025.129146,11.278,11.2788,35.4799,35.4819,8.73,8.51,2,2.82,2.75,2,<0.04,<0.04,2,0.56,0.55,2,8.69,8.47,2,,,,,
101197,20/05/2017,61,48.98283333,-12.98166667,199.383,1025.134716,11.3273,11.3249,35.4872,35.4885,9.33,9.10,2,3.14,3.07,2,<0.04,<0.04,2,0.58,0.56,2,9.29,9.06,2,,,,,
101198,20/05/2017,61,48.98283333,-12.98166667,150.504,1025.127772,11.3239,11.3229,35.4781,35.4797,8.75,8.53,2,3.01,2.94,3,<0.04,<0.04,2,0.55,0.54,2,8.71,8.50,2,,,,,
101199,20/05/2017,61,48.98283333,-12.98166667,101.527,1025.126475,11.3879,11.387,35.4764,35.4784,8.92,8.71,2,2.98,2.90,2,0.15,0.15,2,0.58,0.56,2,8.77,8.56,2,,,,,
101200,20/05/2017,61,48.98283333,-12.98166667,50.72,1025.137234,12.5078,12.4922,35.4905,35.4908,3.78,3.69,2,<0.38,<0.38,2,0.15,0.14,2,0.29,0.28,2,3.64,3.55,2,,,,,
101201,20/05/2017,61,48.98283333,-12.98166667,10.683,1025.137158,12.5715,12.5704,35.4904,35.4921,3.49,3.40,2,<0.38,<0.38,2,0.12,0.11,2,0.25,0.24,2,3.37,3.29,2,,,,,
101202,20/05/2017,62,49.05833333,-12.5465,1281.411,1025.04491,7.0418,7.0376,35.3695,35.37,16.96,16.55,2,12.75,12.44,2,<0.01,<0.01,2,1.16,1.13,2,16.95,16.54,2,,,,,
101203,20/05/2017,62,49.05833333,-12.5465,1250.565,1025.056583,7.146,7.1467,35.3848,35.3856,17.90,17.47,2,13.40,13.07,2,<0.01,<0.01,2,1.17,1.14,2,17.89,17.46,2,,,,,
101204,20/05/2017,62,49.05833333,-12.5465,1198.884,1025.064442,7.2094,7.2105,35.3951,35.396,17.78,17.34,2,13.24,12.92,2,<0.01,<0.01,2,1.15,1.12,2,17.77,17.33,2,,,,,
101205,20/05/2017,62,49.05833333,-12.5465,1100.018,1025.07604,7.3249,7.3265,35.4103,35.4106,17.50,17.07,2,12.68,12.37,2,<0.01,<0.01,2,1.15,1.12,2,17.49,17.06,2,,,,,
101206,20/05/2017,62,49.05833333,-12.5465,998.611,1025.135174,8.2837,8.2902,35.4878,35.4886,17.50,17.07,2,11.15,10.88,2,<0.01,<0.01,2,1.16,1.13,2,17.49,17.06,2,,,,,
101207,20/05/2017,62,49.05833333,-12.5465,900.02,1025.137387,8.7756,8.7763,35.4907,35.4911,17.93,17.49,2,10.52,10.26,3,<0.01,<0.01,2,1.15,1.12,2,17.92,17.48,2,,,,,
101208,20/05/2017,62,49.05833333,-12.5465,824.99,1025.122431,9.0353,9.0369,35.4711,35.4716,16.97,16.55,2,10.07,9.83,3,<0.04,<0.04,2,1.13,1.10,2,16.93,16.51,2,,,,,
101209,20/05/2017,62,49.05833333,-12.5465,699.596,1025.080465,9.4824,9.4858,35.4161,35.4167,16.22,15.82,2,8.52,8.31,3,<0.04,<0.04,2,1.07,1.05,2,16.18,15.78,2,,,,,
101210,20/05/2017,62,49.05833333,-12.5465,601.155,1025.092368,10.089,10.0894,35.4317,35.4327,14.96,14.60,2,7.25,7.07,3,<0.04,<0.04,2,0.97,0.94,2,14.92,14.56,2,,,,,
101211,20/05/2017,62,49.05833333,-12.5465,499.233,1025.107934,10.499,10.5,35.4521,35.4531,12.78,12.47,2,5.36,5.23,2,<0.04,<0.04,2,0.84,0.82,2,12.74,12.43,2,,,,,
101212,20/05/2017,62,49.05833333,-12.5465,399.448,1025.124263,10.8371,10.8365,35.4735,35.4743,12.07,11.78,2,4.48,4.37,2,<0.01,<0.01,2,0.77,0.75,2,12.06,11.77,2,,,,,
101213,20/05/2017,62,49.05833333,-12.5465,301.355,1025.146391,11.1196,11.1193,35.5025,35.5039,10.97,10.70,2,4.03,3.93,2,<0.04,<0.04,2,0.69,0.67,2,10.93,10.66,2,,,,,
101214,20/05/2017,62,49.05833333,-12.5465,250.968,1025.143033,11.1944,11.1938,35.4981,35.4996,10.61,10.35,2,3.51,3.43,2,<0.04,<0.04,2,0.67,0.65,2,10.57,10.31,2,,,,,
101215,20/05/2017,62,49.05833333,-12.5465,201.212,1025.158065,11.3949,11.3983,35.5178,35.5195,9.36,9.13,2,3.11,3.03,2,<0.04,<0.04,2,0.59,0.58,2,9.32,9.09,2,,,,,
101216,20/05/2017,62,49.05833333,-12.5465,150.26,1025.166993,11.5186,11.5178,35.5295,35.5309,8.40,8.20,2,2.71,2.64,2,<0.04,<0.04,2,0.53,0.52,2,8.36,8.16,2,,,,,
101217,20/05/2017,62,49.05833333,-12.5465,120.568,1025.16478,11.5303,11.5296,35.5266,35.5281,8.09,7.89,2,2.79,2.72,2,<0.04,<0.04,2,0.53,0.52,2,8.05,7.86,2,,,,,
101218,20/05/2017,62,49.05833333,-12.5465,100.179,1025.162109,11.5579,11.5573,35.5231,35.5248,7.81,7.61,2,2.57,2.51,3,<0.04,<0.04,2,0.51,0.49,2,7.77,7.57,2,,,,,
101219,20/05/2017,62,49.05833333,-12.5465,71.738,1025.183399,12.0093,12.0157,35.551,35.5525,5.38,5.24,2,1.38,1.34,3,0.22,0.22,2,0.40,0.39,2,5.16,5.03,2,,,,,
101220,20/05/2017,62,49.05833333,-12.5465,40.494,1025.178973,12.5349,12.5121,35.5452,35.5494,3.40,3.31,2,0.39,0.38,3,0.13,0.12,2,0.28,0.27,2,3.27,3.19,2,,,,,
101221,20/05/2017,62,49.05833333,-12.5465,9.165,1025.175386,12.7677,12.7697,35.5405,35.5422,2.67,2.61,2,<0.38,<0.38,3,0.08,0.08,2,0.20,0.20,2,2.59,2.53,2,,,,,
101222,20/05/2017,63,49.11,-12.20233333,998.821,1025.220179,9.029,9.0291,35.5992,35.5999,16.93,16.52,2,12.03,11.74,2,<0.04,<0.04,2,1.07,1.04,2,16.89,16.48,2,,,,,
101223,20/05/2017,63,49.11,-12.20233333,919.626,1025.221552,9.0818,9.0842,35.601,35.6022,16.82,16.41,2,11.83,11.54,3,<0.04,<0.04,2,1.07,1.05,2,16.78,16.37,2,,,,,
101224,20/05/2017,63,49.11,-12.20233333,849.424,1025.249252,9.5031,9.5049,35.6373,35.6386,16.44,16.04,2,11.16,10.88,3,<0.04,<0.04,2,1.06,1.03,2,16.40,16.00,2,,,,,
101225,20/05/2017,63,49.11,-12.20233333,779.602,1025.181796,9.5662,9.575,35.5489,35.548,17.08,16.66,2,10.67,10.41,3,<0.04,<0.04,2,1.09,1.06,2,17.04,16.62,2,,,,,
101226,20/05/2017,63,49.11,-12.20233333,599.606,1025.112207,10.2444,10.2431,35.4577,35.4583,14.34,13.99,2,7.21,7.03,3,<0.01,<0.01,2,0.92,0.90,2,14.33,13.98,2,,,,,
101227,20/05/2017,63,49.11,-12.20233333,500.313,1025.125865,10.7127,10.7134,35.4756,35.4763,12.83,12.51,2,5.48,5.35,2,<0.04,<0.04,2,0.81,0.79,2,12.79,12.47,2,,,,,
101228,20/05/2017,63,49.11,-12.20233333,401.378,1025.136395,10.9955,10.9955,35.4894,35.4902,11.81,11.52,2,4.46,4.35,2,<0.04,<0.04,2,0.73,0.71,2,11.77,11.49,2,,,,,
101229,20/05/2017,63,49.11,-12.20233333,300.023,1025.155089,11.3196,11.3181,35.5139,35.515,9.78,9.54,2,3.08,3.00,2,<0.04,<0.04,2,0.62,0.60,2,9.74,9.50,2,,,,,
101230,20/05/2017,63,49.11,-12.20233333,250.261,1025.165314,11.4506,11.4495,35.5273,35.5284,8.99,8.77,2,2.81,2.74,2,<0.04,<0.04,2,0.57,0.56,2,8.95,8.73,2,,,,,
101231,20/05/2017,63,49.11,-12.20233333,200.431,1025.167527,11.5607,11.5602,35.5302,35.5316,8.09,7.89,2,2.43,2.37,2,<0.04,<0.04,2,0.52,0.51,2,8.05,7.85,2,,,,,
101232,20/05/2017,63,49.11,-12.20233333,150.24,1025.165238,11.6105,11.6095,35.5272,35.5284,8.24,8.04,2,2.56,2.50,2,<0.04,<0.04,2,0.53,0.52,2,8.20,8.00,2,,,,,
101233,20/05/2017,63,49.11,-12.20233333,119.226,1025.177447,11.8059,11.8121,35.5432,35.5449,7.11,6.93,2,1.85,1.81,2,0.12,0.12,2,0.47,0.46,2,6.99,6.82,2,,,,,
101234,20/05/2017,63,49.11,-12.20233333,92.536,1025.187061,11.9976,11.9951,35.5558,35.5566,5.87,5.73,2,1.41,1.37,2,0.23,0.22,2,0.42,0.41,2,5.65,5.51,2,,,,,
101235,20/05/2017,63,49.11,-12.20233333,60.395,1025.194921,12.3671,12.3641,35.5661,35.5681,4.04,3.94,2,0.59,0.58,2,0.14,0.13,2,0.32,0.31,2,3.90,3.80,2,,,,,
101236,20/05/2017,63,49.11,-12.20233333,30.24,1025.210335,12.8611,12.873,35.5863,35.5881,2.92,2.85,2,<0.38,<0.38,2,0.12,0.11,2,0.21,0.21,2,2.80,2.73,2,,,,,
101237,20/05/2017,63,49.11,-12.20233333,10.042,1025.213387,13.022,13.0115,35.5903,35.592,2.63,2.56,2,<0.03,<0.03,2,0.11,0.11,2,0.17,0.17,2,2.52,2.45,2,,,,,
101238,20/05/2017,64,49.13966667,-11.82216667,820.418,1025.20652,9.7926,9.794,35.5813,35.582,16.08,15.69,2,8.89,8.67,2,<0.01,<0.01,2,1.01,0.99,2,16.07,15.68,2,,,,,
101239,20/05/2017,64,49.13966667,-11.82216667,801.293,1025.203315,9.8744,9.8745,35.5771,35.5782,15.99,15.59,2,8.73,8.51,2,<0.01,<0.01,2,1.00,0.98,2,15.98,15.58,2,,,,,
101240,20/05/2017,64,49.13966667,-11.82216667,751.264,1025.191563,10.109,10.1095,35.5617,35.5625,15.15,14.77,2,7.97,7.78,2,<0.01,<0.01,2,0.96,0.94,2,15.14,14.76,2,,,,,
101241,20/05/2017,64,49.13966667,-11.82216667,700.163,1025.181949,10.2639,10.265,35.5491,35.5501,13.78,13.44,2,6.70,6.53,2,<0.04,<0.04,2,0.91,0.89,2,13.74,13.40,2,,,,,
101242,20/05/2017,64,49.13966667,-11.82216667,600.742,1025.165009,10.5555,10.5595,35.5269,35.5277,12.74,12.42,2,5.96,5.82,2,<0.01,<0.01,2,0.82,0.80,2,12.73,12.41,2,,,,,
101243,20/05/2017,64,49.13966667,-11.82216667,501.024,1025.157531,10.9657,10.9605,35.5171,35.5176,10.99,10.72,2,4.34,4.23,2,<0.01,<0.01,2,0.71,0.69,2,10.98,10.71,2,,,,,
